source,year,election,measure_text,pdf_url,summary_title,summary_text,has_summary,data_source,description,measure_id,percent_yes,passed,measure_type,topic,decade,century,unified_id
ICPSR,,,Proposition 180,,,,,ICPSR,"Park Lands, Historic Sites, Wildlife and Forest Conservation Bond Act. Initiative Statute.",CA1009,34.90000153,0.0, Initiative , Animal Rights/Hunting & Fishing | Bond Measures | Natural Resources ,,,CA1009
ICPSR,,,Proposition 181,,,,,ICPSR,Passenger Rail and Clean Air Bond Act of 1994.,CA1018,,0.0, Legislative Referendum , Bond Measures | Transportation ,,,CA1018
ICPSR,,,Proposition 183,,,,,ICPSR,Recall Elections. State Officers. Legislative Constitutional Amendment.,CA1022,,1.0, Legislative Referendum , Elections | Elections-Initiative Process ,,,CA1022
ICPSR,,,Proposition 184,,,,,ICPSR,Increased Sentences. Repeat Offenders. Initiative Statute.,CA1023,,1.0, Initiative , Criminal Justice ,,,CA1023
ICPSR,,,Proposition 185,,,,,ICPSR,Public Transportation Trust Funds. Gasoline Sales Tax. Initiative Statute.,CA1015,79.40000153,0.0, Initiative , Budgets | Tax & Revenue | Transportation ,,,CA1015
ICPSR,,,Proposition 186,,,,,ICPSR,Health Services Tax. Initiative Constitutional Amendment and Statute.,CA1016,,0.0, Initiative , Health | Tax & Revenue ,,,CA1016
ICPSR,,,Proposition 187,,,,,ICPSR,Illegal Aliens. Ineligibility for Public Services. Verification and Reporting. Initiative Statute.,CA1019,,1.0, Initiative , Civil & Constitutional Law | Education: Higher Ed | Education: PreK-12 | Health | Human Services | State Government ,,,CA1019
ICPSR,,,Proposition 188,,,,,ICPSR,Smoking and Tobacco Products. Local Preemption. Statewide Regulation. Initiative Statute.,CA1017,,0.0, Initiative , Civil & Constitutional Law | Drug/Alcohol/Tobacco Policy | Local Government ,,,CA1017
ICPSR,,,Proposition 189,,,,,ICPSR,Bail Exception. Felony Sexual Assault. Legislative Constitutional Amendment.,CA1024,,1.0, Legislative Referendum , Criminal Justice ,,,CA1024
ICPSR,,,Proposition 19,,,,,ICPSR,Passes for Public Officials.,CA12,,0.0, Legislative Referendum , State Government | Transportation ,,,CA12
ICPSR,,,Proposition 19,,,,,ICPSR,"Consolidation of City and County, and Limited Annexation of Contiguous Territory",CA53,50.5,1.0, Initiative , Local Government ,,,CA53
ICPSR,,,Proposition 19,,,,,ICPSR,Land Values Taxation,CA98,24.70000076,0.0, Initiative , Tax & Revenue ,,,CA98
ICPSR,,,Proposition 19,,,,,ICPSR,State Aid to Institutions,CA140,68.69999695,1.0, Legislative Referendum , Budgets | Human Services ,,,CA140
ICPSR,,,Proposition 19,,,,,ICPSR,Water and Power,CA147,29.0,0.0, Initiative , Bond Measures | Energy & Electric Utilities | Local Government | Natural Resources ,,,CA147
ICPSR,,,Proposition 19,,,,,ICPSR,Pensioning Judges,CA193,31.10000038,0.0, Legislative Referendum , Judiciary ,,,CA193
ICPSR,,,Proposition 19,,,,,ICPSR,Authorizing State Aid to Needy Blind Persons,CA239,82.5,1.0, Legislative Referendum , Budgets | Human Services ,,,CA239
ICPSR,,,Proposition 19,,,,,ICPSR,Judiciary Disqualifications,CA261,70.59999847,1.0, Legislative Referendum , Judiciary ,,,CA261
ICPSR,,,Proposition 19,,,,,ICPSR,City Charter Provisions for Nomination and Election of Officers,CA274,48.5,0.0, Legislative Referendum , Elections | Local Government ,,,CA274
ICPSR,,,Proposition 19,,,,,ICPSR,State Indebtedness,CA300,36.09999847,0.0, Legislative Referendum , Budgets | Tax & Revenue ,,,CA300
ICPSR,,,Proposition 19,,,,,ICPSR,Legislative Printing,CA340,45.90000153,0.0, Legislative Referendum , Legislatures ,,,CA340
ICPSR,,,Proposition 19,,,,,ICPSR,Lending or Gift of Public Money,CA348,21.39999962,0.0, Legislative Referendum , Budgets | Human Services | Military & Veterans Affairs ,,,CA348
ICPSR,,,Proposition 19,,,,,ICPSR,Fish and Game Commission,CA457,,1.0, Legislative Referendum , Natural Resources | State Government ,,,CA457
ICPSR,,,Proposition 19,,,,,ICPSR,Grand Juries,CA487,48.40000153,0.0, Legislative Referendum , Judiciary ,,,CA487
ICPSR,,,Proposition 19,,,,,ICPSR,Inferior Court Judges,CA513,49.79999924,0.0, Legislative Referendum , Judiciary ,,,CA513
ICPSR,,,Proposition 19,,,,,ICPSR,State Boundaries,CA542,74.30000305,1.0, Legislative Referendum , Civil & Constitutional Law | State Government ,,,CA542
ICPSR,,,Proposition 19,,,,,ICPSR,Compensation of Local Officers,CA600,53.90000153,1.0, Legislative Referendum , Labor & Employment | Local Government ,,,CA600
ICPSR,,,Proposition 19,,,,,ICPSR,Usury,CA684,71.59999847,1.0, Legislative Referendum , Banking & Financial Services ,,,CA684
ICPSR,,,Proposition 19,,,,,ICPSR,Marijuana - Removal of Penalty for Personal Use,CA690,33.5,0.0, Initiative , Criminal Justice | Drug/Alcohol/Tobacco Policy ,,,CA690
ICPSR,,,Proposition 19,,,,,ICPSR,Fish And Wildlife Habitat Enhancement Act Of 1984,CA865,64.0,1.0, Legislative Referendum , Bond Measures | Natural Resources ,,,CA865
ICPSR,,,Proposition 19,,,,,ICPSR,Murder. BART and CSU Peace Officers. Legislative Initiative Amendment.,CA1100,73.59999847,1.0, Legislative Referendum , Criminal Justice ,,,CA1100
ICPSR,,,Proposition 19,,,,,ICPSR,Changes California Law to Legalize Marijuana and Allow It to Be Regulated and Taxed.,CA1191,46.5,0.0, Initiative , Criminal Justice | Drug/Alcohol/Tobacco Policy | Tax & Revenue ,,,CA1191
ICPSR,,,Proposition 190,,,,,ICPSR,Commission on Judicial Performance. Legislative Constitutional Amendment.,CA1021,,1.0, Legislative Referendum , Judiciary | State Government ,,,CA1021
ICPSR,,,Proposition 191,,,,,ICPSR,Justice Courts. Legislative Constitutional Amendment.,CA1020,,1.0, Legislative Referendum , Judiciary ,,,CA1020
ICPSR,,,Proposition 192,,,,,ICPSR,Seismic Retrofit Bond Act of 1996,CA1042,59.90000153,1.0, Legislative Referendum , Bond Measures | State Government ,,,CA1042
ICPSR,,,Proposition 193,,,,,ICPSR,Property Tax: Purchase/Change in Ownership: Parent Child Transfer. Legislative Constitutional Amendment.,CA1047,67.30000305,1.0, Legislative Referendum , Tax & Revenue ,,,CA1047
ICPSR,,,Proposition 194,,,,,ICPSR,"Prisoners: Joint Venture Program: Unemployment Benefits, Parole.",CA1048,73.90000153,1.0, Legislative Referendum , Criminal Justice | Labor & Employment ,,,CA1048
ICPSR,,,Proposition 195,,,,,ICPSR,Murder: Special Circumstances.,CA1051,85.80000305,1.0, Legislative Referendum , Criminal Justice ,,,CA1051
ICPSR,,,Proposition 196,,,,,ICPSR,Murder: Punishment.,CA1050,85.80000305,1.0, Legislative Referendum , Criminal Justice ,,,CA1050
ICPSR,,,Proposition 197,,,,,ICPSR,Wildlife: Mountain Lions.,CA1032,41.90000153,0.0, Legislative Referendum , Animal Rights/Hunting & Fishing ,,,CA1032
ICPSR,,,Proposition 198,,,,,ICPSR,Open Primary. Initiative Statute.,CA1041,59.5,1.0, Initiative , Elections ,,,CA1041
ICPSR,,,Proposition 199,,,,,ICPSR,Mobile Home Rent Assistance/Control Restrictions. Initiative Statute.,CA1029,39.20000076,0.0, Initiative , Human Services ,,,CA1029
ICPSR,,,Proposition 1A,,,,,ICPSR,Earthquake Relief and Seismic Retrofit Bond Act of 1994.,CA1006,19.5,0.0, Legislative Referendum , Bond Measures | Human Services | Transportation ,,,CA1006
ICPSR,,,Proposition 1A,,,,,ICPSR,Class Size Reduction. Kindergarten-University. Public Education Bond Act,CA1066,62.5,1.0, Legislative Referendum , Bond Measures | Education: Higher Ed | Education: PreK-12 ,,,CA1066
ICPSR,,,Proposition 1A,,,,,ICPSR,Gambling on Tribal Lands. Legislative Constitutional Amendment.,CA1096,64.5,1.0, Legislative Referendum , Gambling & Lotteries | State-Tribal Relations ,,,CA1096
ICPSR,,,Proposition 1A,,,,,ICPSR,Protection of Local Government Revenues,CA1135,83.69999695,1.0, Legislative Referendum , Local Government | State Government | Tax & Revenue ,,,CA1135
ICPSR,,,Proposition 1A,,,,,ICPSR,Transportation Investment Fund. Legislative Constitutional Amendment.,CA1158,77.0,1.0, Legislative Referendum , Budgets | Transportation ,,,CA1158
ICPSR,,,Proposition 1A,,,,,ICPSR,"Safe, Reliable High-Speed Passenger Train Bond Act",CA1170,52.70000076,1.0, Legislative Referendum , Bond Measures | Transportation ,,,CA1170
ICPSR,,,Proposition 1A,,,,,ICPSR,"Stabilizes State Budget. Changes California Budget Process. Limits State Spending. Increases ""Rainy Day"" Budget Stabilization Fund.",CA1182,34.59999847,0.0, Legislative Referendum , Budgets | Tax & Revenue ,,,CA1182
ICPSR,,,Proposition 1A-G,,,,,ICPSR,Homeowners' Property Tax Exemption,CA655,53.40000153,1.0, Legislative Referendum , Tax & Revenue ,,,CA655
ICPSR,,,Proposition 1B,,,,,ICPSR,Safe Schools Act of 1994.,CA1013,67.5,0.0, Legislative Referendum , Bond Measures | Education: PreK-12 ,,,CA1013
ICPSR,,,Proposition 1B,,,,,ICPSR,"Highway Safety, Traffic Reduction, Air Quality, Port Security Bond Act of 2006",CA1155,61.5,1.0, Legislative Referendum , Bond Measures | Environmental Protection | Transportation ,,,CA1155
ICPSR,,,Proposition 1B,,,,,ICPSR,Education Funding. Payment Plan.,CA1184,38.09999847,0.0, Legislative Referendum , Budgets | Education: PreK-12 ,,,CA1184
ICPSR,,,Proposition 1C,,,,,ICPSR,Higher Education Facilities Bond Act of June 1994.,CA1007,26.60000038,0.0, Legislative Referendum , Bond Measures | Education: Higher Ed ,,,CA1007
ICPSR,,,Proposition 1C,,,,,ICPSR,Housing and Emergency Shelter Trust Fund Act of 2006,CA1154,57.79999924,1.0, Legislative Referendum , Bond Measures | Human Services | Military & Veterans Affairs ,,,CA1154
ICPSR,,,Proposition 1C,,,,,ICPSR,Lottery Modernization Act.,CA1183,35.59999847,0.0, Legislative Referendum , Education: PreK-12 | Gambling & Lotteries ,,,CA1183
ICPSR,,,Proposition 1D,,,,,ICPSR,Education Facilities: Kindergarten-University Public Education Facilities Bond Act of 2006,CA1153,57.0,1.0, Legislative Referendum , Bond Measures | Education: Higher Ed | Education: PreK-12 ,,,CA1153
ICPSR,,,Proposition 1D,,,,,ICPSR,Protects Children's Services Funding. Helps Balance State Budget.,CA1181,34.0,0.0, Legislative Referendum , Budgets | Human Services ,,,CA1181
ICPSR,,,Proposition 1E,,,,,ICPSR,Disaster Preparedness and Flood Prevention Bond Act of 2006,CA1156,64.30000305,1.0, Legislative Referendum , Bond Measures | Natural Resources ,,,CA1156
ICPSR,,,Proposition 1E,,,,,ICPSR,Mental Health Services Funding. Temporary Reallocation. Helps Balance State Budget.,CA1180,33.5,0.0, Legislative Referendum , Budgets | Health ,,,CA1180
ICPSR,,,Proposition 1F,,,,,ICPSR,Elected Officials' Salaries. Prevents Pay Increases During Budget Deficit Years.,CA1185,74.30000305,1.0, Legislative Referendum , Budgets | Labor & Employment | Legislatures | State Government ,,,CA1185
ICPSR,,,Proposition 1G,,,,,ICPSR,Parklands Acquisition and Development Program,CA809,47.0,0.0, Legislative Referendum , Bond Measures | Natural Resources | Tax & Revenue ,,,CA809
ICPSR,,,Proposition 1P,,,,,ICPSR,Parklands and Renewable Resources Investment Program.,CA810,47.0,0.0, Legislative Referendum , Natural Resources | Tax & Revenue ,,,CA810
ICPSR,,,Proposition 1a,,,,,ICPSR,"Bonds to Provide State College, Junior College and University Facilities",CA607,66.40000153,1.0, Legislative Referendum , Bond Measures | Education: Higher Ed ,,,CA607
ICPSR,,,Proposition 1a,,,,,ICPSR,Constitutional Revision,CA645,73.5,1.0, Legislative Referendum , Civil & Constitutional Law | Judiciary | Legislatures | State Government ,,,CA645
ICPSR,,,Proposition 2,,,,,ICPSR,"County Charters, ""County Home Rule"".",CA4,,0.0, Legislative Referendum , Local Government ,,,CA4
ICPSR,,,Proposition 2,,,,,ICPSR,Free School Textbooks,CA30,66.69999695,1.0, Legislative Referendum , Education: PreK-12 ,,,CA30
ICPSR,,,Proposition 2,,,,,ICPSR,Prohibition,CA39,40.40000153,0.0, Initiative , Business & Commerce | Drug/Alcohol/Tobacco Policy ,,,CA39
ICPSR,,,Proposition 2,,,,,ICPSR,Form of Ballot Law,CA85,41.79999924,0.0, Popular Referendum , Elections ,,,CA85
ICPSR,,,Proposition 2,,,,,ICPSR,Prohibition,CA93,47.70000076,0.0, Initiative , Business & Commerce | Drug/Alcohol/Tobacco Policy ,,,CA93
ICPSR,,,Proposition 2,,,,,ICPSR,Deposit of Public Moneys,CA120,56.90000153,1.0, Legislative Referendum , Banking & Financial Services | Tax & Revenue ,,,CA120
ICPSR,,,Proposition 2,,,,,ICPSR,Prohibition Enforcement Act,CA130,46.20000076,0.0, Popular Referendum , Business & Commerce | Drug/Alcohol/Tobacco Policy ,,,CA130
ICPSR,,,Proposition 2,,,,,ICPSR,Prohibition Enforcement Act,CA162,52.0,1.0, Popular Referendum , Business & Commerce | Civil & Constitutional Law | Criminal Justice | Drug/Alcohol/Tobacco Policy ,,,CA162
ICPSR,,,Proposition 2,,,,,ICPSR,Salaries and Expense of Legislature,CA183,55.40000153,1.0, Legislative Referendum , Legislatures ,,,CA183
ICPSR,,,Proposition 2,,,,,ICPSR,Taxing Highway Transportation Companies,CA218,78.0,1.0, Legislative Referendum , Tax & Revenue | Transportation ,,,CA218
ICPSR,,,Proposition 2,,,,,ICPSR,Improving California Olympiad Bond Act,CA231,72.90000153,1.0, Legislative Referendum , Bond Measures | State Government ,,,CA231
ICPSR,,,Proposition 2,,,,,ICPSR,Apportioning State Taxes to Firemen's Funds,CA242,24.20000076,0.0, Legislative Referendum , Human Services | Insurance | Tax & Revenue ,,,CA242
ICPSR,,,Proposition 2,,,,,ICPSR,Preventing Leasing of State-Owned Tide or Beach Lands for Mineral and Oil Production,CA279,59.29999924,1.0, Popular Referendum , Natural Resources | State Government ,,,CA279
ICPSR,,,Proposition 2,,,,,ICPSR,State Liquor Regulation,CA284,64.19999695,1.0, Initiative , Business & Commerce | Drug/Alcohol/Tobacco Policy ,,,CA284
ICPSR,,,Proposition 2,,,,,ICPSR,Unemployment Relief Bonds,CA296,73.59999847,1.0, Legislative Referendum , Bond Measures | Labor & Employment | Tax & Revenue ,,,CA296
ICPSR,,,Proposition 2,,,,,ICPSR,Intoxicating Liquors,CA312,67.69999695,1.0, Initiative , Business & Commerce | Drug/Alcohol/Tobacco Policy ,,,CA312
ICPSR,,,Proposition 2,,,,,ICPSR,Authorizing State's Borrowing Money in Anticipation of Taxes and Revenues,CA321,34.59999847,0.0, Legislative Referendum , Budgets | Tax & Revenue ,,,CA321
ICPSR,,,Proposition 2,,,,,ICPSR,Personal Income Taxes,CA333,38.20000076,0.0, Initiative , Tax & Revenue ,,,CA333
ICPSR,,,Proposition 2,,,,,ICPSR,Regulation of Pounds,CA354,31.29999924,0.0, Initiative , Business & Commerce | Natural Resources ,,,CA354
ICPSR,,,Proposition 2,,,,,ICPSR,Chiropractors,CA371,29.70000076,0.0, Initiative , Health ,,,CA371
ICPSR,,,Proposition 2,,,,,ICPSR,Release of Encumbrances Given for Security for Old Age Aid,CA392,64.0,1.0, Legislative Referendum , Human Services | State Government ,,,CA392
ICPSR,,,Proposition 2,,,,,ICPSR,Annual Legislative Sessions and Budgets,CA399,42.59999847,0.0, Legislative Referendum , Legislatures ,,,CA399
ICPSR,,,Proposition 2,,,,,ICPSR,Taxation. Veterans Exemption.,CA421,80.09999847,1.0, Legislative Referendum , Military & Veterans Affairs | Tax & Revenue ,,,CA421
ICPSR,,,Proposition 2,,,,,ICPSR,Greyhound Racing,CA424,23.0,0.0, Initiative , Animal Rights/Hunting & Fishing | Gambling & Lotteries | Military & Veterans Affairs ,,,CA424
ICPSR,,,Proposition 2,,,,,ICPSR,Local Control and Enforcement of Intoxicating Liquors,CA443,42.59999847,0.0, Initiative , Business & Commerce | Drug/Alcohol/Tobacco Policy | Local Government ,,,CA443
ICPSR,,,Proposition 2,,,,,ICPSR,Aged and Blind Act,CA463,57.5,1.0, Initiative , Human Services ,,,CA463
ICPSR,,,Proposition 2,,,,,ICPSR,Constitutional Amendments and Laws. Naming Persons to Office.,CA479,68.59999847,1.0, Legislative Referendum , Civil & Constitutional Law | Elections-Initiative Process ,,,CA479
ICPSR,,,Proposition 2,,,,,ICPSR,Payments to Needy Blind,CA492,56.70000076,1.0, Legislative Referendum , Human Services ,,,CA492
ICPSR,,,Proposition 2,,,,,ICPSR,Public School Funds,CA493,65.40000153,1.0, Initiative , Budgets | Education: PreK-12 ,,,CA493
ICPSR,,,Proposition 2,,,,,ICPSR,School Bonds,CA525,80.09999847,1.0, Legislative Referendum , Bond Measures | Education: PreK-12 ,,,CA525
ICPSR,,,Proposition 2,,,,,ICPSR,School Bonds,CA545,82.30000305,1.0, Legislative Referendum , Bond Measures | Education: PreK-12 ,,,CA545
ICPSR,,,Proposition 2,,,,,ICPSR,School Bonds,CA562,74.19999695,1.0, Legislative Referendum , Bond Measures | Education: PreK-12 ,,,CA562
ICPSR,,,Proposition 2,,,,,ICPSR,Terms of Assemblymen,CA567,42.40000153,0.0, Legislative Referendum , Legislatures ,,,CA567
ICPSR,,,Proposition 2,,,,,ICPSR,Bonds to Provide State College,CA629,94.90000153,1.0, Legislative Referendum , Bond Measures | Education: Higher Ed ,,,CA629
ICPSR,,,Proposition 2,,,,,ICPSR,Bonds to Provide State College and University Facilities,CA638,56.09999847,1.0, Legislative Referendum , Bond Measures | Education: Higher Ed ,,,CA638
ICPSR,,,Proposition 2,,,,,ICPSR,The State School Building Aid and Earthquake Reconstruction and Replacement Bond Law of 1972,CA697,53.79999924,1.0, Legislative Referendum , Bond Measures | Education: PreK-12 ,,,CA697
ICPSR,,,Proposition 2,,,,,ICPSR,Bonds to Provide Health Science Facilities,CA703,60.0,1.0, Legislative Referendum , Bond Measures | Health ,,,CA703
ICPSR,,,Proposition 2,,,,,ICPSR,Clean Water Bond Law of 1974,CA739,70.5,1.0, Legislative Referendum , Bond Measures | Environmental Protection | Natural Resources ,,,CA739
ICPSR,,,Proposition 2,,,,,ICPSR,Charters for Counties and Cities,CA742,72.80000305,1.0, Legislative Referendum , Local Government ,,,CA742
ICPSR,,,Proposition 2,,,,,ICPSR,"Nejedly-Hart State, Urban and Coastal Park Bond Act of 1976",CA758,51.5,1.0, Legislative Referendum , Arts & Culture | Bond Measures | Natural Resources ,,,CA758
ICPSR,,,Proposition 2,,,,,ICPSR,Veterans Bond Act of 1976,CA765,62.5,1.0, Legislative Referendum , Bond Measures | Human Services ,,,CA765
ICPSR,,,Proposition 2,,,,,ICPSR,Public Utilities Commission,CA778,38.29999924,0.0, Legislative Referendum , Energy & Electric Utilities | State Government ,,,CA778
ICPSR,,,Proposition 2,,,,,ICPSR,Clean Water and Water Conservation Bond Law of 1978,CA787,53.5,1.0, Legislative Referendum , Bond Measures | Environmental Protection | Natural Resources ,,,CA787
